OCID,CONTRACT_TITLE,CONTRACT_TYPE,PROCUREMENT_METHOD,BUYER_NAME,SUPPLIER_NAMES,CONTRACT_START_DATE,CONTRACT_END_DATE,CONTRACT_AMOUNT,CONTRACT_CURRENCY
222700,ALMA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,FRANCISCO NAVARRO GARCIA,"EXPLORACIONES GLOBAL, S.A. DE C.V.",13/08/2004,12/08/2054,,
222789,PICACHO II,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,EMILIO ACU�Ã�A PERALTA,"CORPORACION AMERMIN, S.A. DE C.V.",31/08/2004,30/08/2054,,
222804,GATEWAY,RECONOCIMIENTO DE ADEUDO CON GARANTIA HIPOTECARIA,VIGENTE,"MINERA GATEWAY, S.A. DE C.V.",SUSANA ALICIA TREJO RUBIO,02/09/2004,01/09/2054,,
222839,EL RINGER,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",09/09/2004,08/09/2054,,
222881,ZIRCON 27,,VIGENTE,,,14/09/2004,13/09/2054,,
222882,ZIRCON 28,,VIGENTE,,,14/09/2004,13/09/2054,,
222923,LA PRESA FRACCION I,CONTRATO DE EXPLOTACIÓN,VIGENTE,"BUENAVISTA DEL COBRE, S.A. DE C.V.","OPERADORA DE MINAS E INSTALACIONES MINERAS, S.A. DE C.V.",21/09/2004,20/09/2054,,
222925,EL PICACHO I,CESIÓN DE DERECHOS TOTAL ONEROSA,CANCELADO,"CIA. MINERAL EL CORONEL, S.A. DE C.V.",EMILIO ACU�Ã�A PERALTA,21/09/2004,20/09/2054,,
222986,GUADALUPE,CESIÓN DE DERECHOS PARCIAL ONEROSA,VIGENTE,FERNANDO MONTA�Ã�O MONTA�Ã�O,CRISANTO SAMANIEGO VALENCIA,30/09/2004,29/09/2054,,
223111,LETTY,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,FRANCISCO NAVARRO GARCIA,"EXPLORACIONES GLOBAL, S.A. DE C.V.",15/10/2004,14/10/2054,,
223480,ABEL,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,EMILIO ACU�Ã�A PERALTA,"COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",11/01/2005,10/01/2011,,
223482,ABEL,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,EMILIO ACU�Ã�A PERALTA,"COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",11/01/2005,10/01/2011,,
223483,EL AMOL FRACCION I,CONTRATO DE TRANSMISIÓN DE LA TITULARIDAD,VIGENTE,BENJAMIN LUIS LAGARDA BURGOS,EMILIO ACU�Ã�A PERALTA,11/01/2005,10/01/2011,,
223484,EL AMOL FRACCION II,CONTRATO DE TRANSMISIÓN DE LA TITULARIDAD,VIGENTE,BENJAMIN LUIS LAGARDA BURGOS,EMILIO ACU�Ã�A PERALTA,11/01/2005,10/01/2011,,
223535,JOSEFINA III,,CANCELADO,,,13/01/2005,12/01/2011,,
223635,BELLOTITA,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",26/01/2005,25/01/2011,,
223636,CERRO 2,TRANSMISION POR ESCISIÓN,VIGENTE,"COMPA�Ã�IA MINERA LA PARRE�Ã�A, S.A. DE C.V.","EXPLORACIONES MINERAS PARRE�Ã�A, S.A. DE C.V.",26/01/2005,25/01/2011,,
223637,CERRO,TRANSMISION POR ESCISIÓN,VIGENTE,"COMPA�Ã�IA MINERA LA PARRE�Ã�A, S.A. DE C.V.","EXPLORACIONES MINERAS PARRE�Ã�A, S.A. DE C.V.",26/01/2005,25/01/2011,,
223638,CERRO 3,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",26/01/2005,25/01/2011,,
223639,CERRO 5 FRACCION 1,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",26/01/2005,25/01/2011,,
223640,CERRO 5 FRACCION 2,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",26/01/2005,25/01/2011,,
223641,CERRO 4,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",26/01/2005,25/01/2011,,
223642,CERRO 7,TRANSMISION POR ESCISIÓN,VIGENTE,"COMPA�Ã�IA MINERA LA PARRE�Ã�A, S.A. DE C.V.","EXPLORACIONES MINERAS PARRE�Ã�A, S.A. DE C.V.",26/01/2005,25/01/2011,,
223812,SARACACHI 2,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINAS ARTEAGA, S.A. DE C.V.","COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",22/02/2005,21/02/2011,,
223813,SARACACHI 4,,CANCELADO,,,22/02/2005,21/02/2011,,
223814,SARACACHI 4 FRACCION I,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINAS ARTEAGA, S.A. DE C.V.","COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",22/02/2005,21/02/2011,,
223815,SARACACHI 4 FRACCION II,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINAS ARTEAGA, S.A. DE C.V.","COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",22/02/2005,21/02/2011,,
223816,SARACACHI 4-BIS,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINAS ARTEAGA, S.A. DE C.V.","COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",22/02/2005,21/02/2011,,
223817,SARACACHI 4 FRACC. I,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"RM ESPERANZA DE MEXICO, S.A. DE C.V.","COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",22/02/2005,21/02/2011,,
223818,SARACACHI 4 FRACC. II,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"RM ESPERANZA DE MEXICO, S.A. DE C.V.","COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",22/02/2005,21/02/2011,,
223819,SARACACHI 4 FRACC. III,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"RM ESPERANZA DE MEXICO, S.A. DE C.V.","COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",22/02/2005,21/02/2011,,
223820,SARACACHI 4 FRACC. IV,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"RM ESPERANZA DE MEXICO, S.A. DE C.V.","COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",22/02/2005,21/02/2011,,
223837,SAN ANTONIO,CONTRATO DE EXPLOR. MINERA Y PROM. DE CESIÓN DE DERECHOS,VIGENTE,ANTONIO QUIJADA PIRI,"MINERA GENMINMEX, S.A. DE C.V.",23/02/2005,22/02/2011,,
223838,MARIA 48,,CANCELADO,,,23/02/2005,22/02/2011,,
223874,ANA FRACC. I,CESIÓN DE DERECHOS TOTAL ONEROSA,CANCELADO,ALFONSO DE LA TORRE RAMOS,"COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",03/03/2005,02/03/2011,,
223875,ANA FRACC. II,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,ALFONSO DE LA TORRE RAMOS,"COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",03/03/2005,02/03/2011,,
223876,ANA FRACC. III,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,ALFONSO DE LA TORRE RAMOS,"COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",03/03/2005,02/03/2011,,
223903,BRISCA 2,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINAS ARTEAGA, S.A. DE C.V.","COMPA�Ã�IA MINERA ZORRO DE PLATA, S.A. DE C.V.",08/03/2005,07/03/2011,,
223905,MINA VIEJA,,CANCELADO,,,08/03/2005,07/03/2011,,
223907,SAN JOSE,,CANCELADO,,,08/03/2005,07/03/2011,,
223909,CERRO 6,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",08/03/2005,07/03/2011,,
223985,JOSEFINA III,,CANCELADO,,,18/03/2005,17/03/2011,,
223986,CUMARAL,,CANCELADO,,,18/03/2005,17/03/2011,,
223987,CUMARAL,,CANCELADO,,,18/03/2005,17/03/2011,,
223988,CUMARAL,,CANCELADO,,,18/03/2005,17/03/2011,,
223989,CUMARAL,,CANCELADO,,,18/03/2005,17/03/2011,,
223990,CUMARAL,,CANCELADO,,,18/03/2005,17/03/2011,,
223993,CUMARAL,,CANCELADO,,,18/03/2005,17/03/2011,,
223994,CUMARAL,,CANCELADO,,,18/03/2005,17/03/2011,,
223995,CUMARAL FRACCION A,,CANCELADO,,,18/03/2005,17/03/2011,,
223996,CUMARAL FRACCION B,,CANCELADO,,,18/03/2005,17/03/2011,,
223998,CUMARAL,,CANCELADO,,,18/03/2005,17/03/2011,,
224092,CINCO,CESIÓN DE DERECHOS TOTAL ONEROSA,CANCELADO,"MINERA PECOBRE, S.A. DE C.V.","MINERA BISMARK, S.A. DE C.V.",31/03/2005,30/03/2011,,
224188,MARIANA 3,TRANSMISION POR ESCISIÃ“N,VIGENTE,"MINERA FRESNILLO, S.A. DE C.V.","DESARROLLOS MINEROS EL AGUILA, S.A. DE C.V.",20/04/2005,19/04/2011,,
224375,LOS AMIGOS,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,JOSE ARTURO GALVEZ MAGALLANES,EMILIO ACUÑA PERALTA,29/04/2005,28/04/2011,,
224446,SAN JUAN 3,SE OTORGA PLAZO,VIGENTE,DOMINGO MUSSO LOPEZ,JAVIER ALBERTO CARRIZOZA MUSSO,10/05/2005,09/05/2011,,
224456,TOCAPUCHI,,CANCELADO,,,13/05/2005,12/05/2011,,
224457,TOCAPUCHI,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,FERNANDO VELEZ VILLA,LEONEL ALVIDREZ HERNANDEZ,13/05/2005,12/05/2011,,
224727,EL ESCORPIO,SE OTORGA PLAZO,VIGENTE,ELIAS FELIX BADILLA,"MEXUS GOLD MINING, S.A. DE C.V.",02/06/2005,01/06/2011,,
224728,PLATOSA,SE OTORGA PLAZO,VIGENTE,ELIAS FELIX BADILLA,"MEXUS GOLD MINING, S.A. DE C.V.",02/06/2005,01/06/2011,,
224828,ELISA,,CANCELADO,,,14/06/2005,13/06/2011,,
224830,PALMA,CESIÓN DE DERECHOS TOTAL GRATUITA,VIGENTE,JESUS MARIA DORAME CARRILLO,FRANCISCO HOYOS MEDINA,14/06/2005,13/06/2011,,
224870,SANTA FE,,CANCELADO,,,16/06/2005,15/06/2011,,
224948,LUPITA,CONTRATO DE EXPLOR. MINERA Y PROM. DE CESION DE DERECHOS,CANCELADO,JOSE JESUS DURAN GARCIA,"MINERA PLATA REAL, S. DE R.L. DE C.V.",28/06/2005,27/06/2011,,
224996,PALMA,CESIÓN DE DERECHOS TOTAL GRATUITA,VIGENTE,JESUS MARIA DORAME CARRILLO,FRANCISCO HOYOS MEDINA,06/07/2005,05/07/2011,,
225429,EL CUMARAL FRACCION II,,CANCELADO,,,06/09/2005,05/09/2011,,
225535,TERCERO 3 FRACC. II,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",20/09/2005,19/09/2011,,
225536,REY 6 FRACCION 1,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",20/09/2005,19/09/2011,,
225537,REY 6 FRACCION 2,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",20/09/2005,19/09/2011,,
225563,REY,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",21/09/2005,20/09/2011,,
225564,REY 4,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",21/09/2005,20/09/2011,,
225565,REY 5,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",21/09/2005,20/09/2011,,
225566,TERCERO 2,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",21/09/2005,20/09/2011,,
225567,TERCERO 4,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",21/09/2005,20/09/2011,,
225568,TERCERO 5,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",21/09/2005,20/09/2011,,
225718,EL MEZQUITE,,VIGENTE,,,14/10/2005,13/10/2011,,
225719,LA CHIRIRA,,VIGENTE,,,14/10/2005,13/10/2011,,
225789,5 HNOS,,VIGENTE,,,25/10/2005,24/10/2011,,
226165,GUADALUPE 2,CESIÃ“N DE DERECHOS TOTAL ONEROSA,VIGENTE,MIGUEL ANGEL BARAHONA GUTIERREZ,"TIERRA NUEVA MINERIA, S.A. DE C.V.",22/11/2005,21/11/2011,,
223473,EL ENCINAL,NO PROCEDE,VIGENTE,"GRUPO MINERO PUMA, S.A. DE C.V.","MINERA PIEDRA AZUL, S.A. DE C.V.",11/01/2005,10/01/2055,,
223486,CHICO,CONTRATO DE OPCION A COMPRA,VIGENTE,MALCON BECHELANI DELGADO,"MINERA VERMILLION, S.A. DE C.V.",11/01/2005,10/01/2055,,
223533,ELENA 6,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"TUNGSTENO DE BAVIACORA, S.A. DE C.V.","NUSANTARA DE MEXICO, S.A. DE C.V.",13/01/2005,12/01/2055,,
223784,CRUZ,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,PEDRO ANTONIO GOYA ESPINA,"GRUPO BAREYO, S.A. DE C.V.",15/02/2005,14/02/2055,,
223839,MARIA 49,PERMUTA,VIGENTE,"MINERA TECK, S.A. DE C.V.","BUENAVISTA DEL COBRE, S.A. DE C.V.",23/02/2005,22/02/2055,,
223938,TRES HERMANOS,,CANCELADO,,,11/03/2005,10/03/2055,,
223941,LA VALENCIA,,CANCELADO,,,11/03/2005,10/03/2055,,
223948,EL FALDEO,CREDITO REFACCIONARIO PRENDARIO,VIGENTE,FERNANDO VELEZ VILLA,EL FONDO NUEVO SONORA (NO MINERA),15/03/2005,14/03/2055,,
224150,REY V,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,ALEJANDRO RAMOS DAVALOS,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",12/04/2005,11/04/2055,,
224223,CRUZ DE MAYO 2,CONTRATO DE PRENDA SIN TRANSMISION DE POSESION,VIGENTE,"NUSANTARA DE MEXICO, S.A. DE C.V.",MACQUARIE BANK LIMITED,22/04/2005,21/04/2055,,
224224,INES 2,,CANCELADO,,,22/04/2005,21/04/2055,,
224294,EL NIÑO,,CANCELADO,,,22/04/2005,21/04/2055,,
224333,SANTA TERESA,CONTRATO DE COMPRAVENTA A PRECIO ALZADO,VIGENTE,"COMPAÑIA MINERA SERRANA, S.A. DE C.V. AHORA; GRUPO SERRANA, S.A. DE C.V.","MINERA HOCHSCHILD MEXICO, S.A. DE C.V.",26/04/2005,25/04/2055,,
224992,EL SOL,CESIÓN DE DERECHOS PARCIAL ONEROSA,VIGENTE,PEDRO MARTINEZ NAVARRO,FRANCISCO MAXIMO FELIX VAZQUEZ,06/07/2005,05/07/2055,,
225085,LA PRIMAVERA,CONTRATO DE EXPLOTACIÓN,VIGENTE,"BUENAVISTA DEL COBRE, S.A. DE C.V.","OPERADORA DE MINAS E INSTALACIONES MINERAS, S.A. DE C.V.",12/07/2005,11/07/2055,,
225173,LA VIRI,,VIGENTE,,,27/07/2005,26/07/2055,,
225541,CORAZON DE JESUS,,CANCELADO,,,21/09/2005,20/09/2055,,
225542,SAN NICOLAS,COMPRAVENTA,VIGENTE,"MINERA CUMOBABI, S.A. DE C.V.","COMPAÑIA INTERNACIONAL MINERA, S.A. DE C.V.",21/09/2005,20/09/2055,,
225543,LA PRESA FRACCION II,CONTRATO DE EXPLOTACIÓN,VIGENTE,"BUENAVISTA DEL COBRE, S.A. DE C.V.","OPERADORA DE MINAS E INSTALACIONES MINERAS, S.A. DE C.V.",21/09/2005,20/09/2055,,
225544,SANTA ISABEL,CONTRATO DE EXPLOTACIÓN,VIGENTE,"BUENAVISTA DEL COBRE, S.A. DE C.V.","OPERADORA DE MINAS E INSTALACIONES MINERAS, S.A. DE C.V.",21/09/2005,20/09/2055,,
225545,COBRE RICO,CONTRATO DE EXPLOTACIÓN,VIGENTE,"BUENAVISTA DEL COBRE, S.A. DE C.V.","OPERADORA DE MINAS E INSTALACIONES MINERAS, S.A. DE C.V.",21/09/2005,20/09/2055,,
225546,EL PREMIO,CONTRATO DE EXPLOTACIÓN,VIGENTE,"BUENAVISTA DEL COBRE, S.A. DE C.V.","OPERADORA DE MINAS E INSTALACIONES MINERAS, S.A. DE C.V.",21/09/2005,20/09/2055,,
225591,EL PREMIO 2 FRACC. II,CONTRATO DE EXPLOTACIÃ“N,VIGENTE,"BUENAVISTA DEL COBRE, S.A. DE C.V.","OPERADORA DE MINAS E INSTALACIONES MINERAS, S.A. DE C.V.",23/09/2005,22/09/2055,,
225592,LA VILLA FRACC. I,,VIGENTE,,,23/09/2005,22/09/2055,,
225594,EL NOGAL,,VIGENTE,,,23/09/2005,22/09/2055,,
225638,MEZTLI 2,COMPRAVENTA,VIGENTE,FRANCISCO NAVARRO GARCIA,"EXPLORACIONES GLOBAL, S.A. DE C.V.",30/09/2005,29/09/2055,,
225808,PURICA FRACC. I,,VIGENTE,,,26/10/2005,25/10/2055,,
225834,ROCIO FRACCION I,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA TECK COMINCO, S.A. DE C.V. CAMBIO DE DENOMINACIO POR MINERA TECK, S.A. DE C.V.","FIRST SILVER RESERVE, S.A. DE C.V.",27/10/2005,26/10/2055,,
225835,ROCIO FRACCION II,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA TECK COMINCO, S.A. DE C.V. CAMBIO DE DENOMINACIO POR MINERA TECK, S.A. DE C.V.","FIRST SILVER RESERVE, S.A. DE C.V.",27/10/2005,26/10/2055,,
225868,LA VALDEZA,RECONOCIMIENTO DE ADEUDO CON GARANTIA HIPOTECARIA,VIGENTE,"MINERA GATEWAY, S.A. DE C.V.",SUSANA ALICIA TREJO RUBIO,04/11/2005,03/11/2055,,
225983,MOLIBDENO 10,COMPRAVENTA,VIGENTE,"MINERA CUMOBABI, S.A. DE C.V.","COMPAÑIA INTERNACIONAL MINERA, S.A. DE C.V.",15/11/2005,14/11/2055,,
226071,TRAGEDIA 2,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,ALFONSO PACHECO MEZQUITA,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",16/11/2005,15/11/2055,,
226072,LA VIBORA,RECONOCIMIENTO DE ADEUDO CON GARANTIA HIPOTECARIA,VIGENTE,"MINERA GATEWAY, S.A. DE C.V.",SUSANA ALICIA TREJO RUBIO,16/11/2005,15/11/2055,,
226284,CHUQUI 1,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,MARTHA ELVIA CARRANZA JIMENEZ,"COMPAÑIA MINERA CHUQUI, S.A. DE C.V. AHORA COANZAMEX SANTA GERTRUDIS, S.A. DE C.V.",06/12/2005,05/12/2055,,
226285,CHUQUI 2,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,MARTHA ELVIA CARRANZA JIMENEZ,"COMPAÑIA MINERA CHUQUI, S.A. DE C.V. AHORA COANZAMEX SANTA GERTRUDIS, S.A. DE C.V.",06/12/2005,05/12/2055,,
226292,DAVEGU,RECONOCIMIENTO DE ADEUDO CON GARANTIA HIPOTECARIA,VIGENTE,"MINERA GATEWAY, S.A. DE C.V.",SUSANA ALICIA TREJO RUBIO,06/12/2005,05/12/2055,,
226452,SANTA FE,,VIGENTE,,,18/01/2006,17/01/2056,,
226454,BAILADERO,,CANCELADO,,,18/01/2006,17/01/2056,,
226520,PALOMA,,CANCELADO,,,24/01/2006,23/01/2056,,
226577,TERCERO 6,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",27/01/2006,26/01/2056,,
226685,SAN FRANCISCO,SE OTORGA PLAZO,VIGENTE,BENJAMIN LUIS LAGARDA BURGOS,MALCON BECHELANI DELGADO,17/02/2006,16/02/2056,,
226694,TENNIS,,CANCELADO,,,17/02/2006,16/02/2056,,
226800,REY 2,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",07/03/2006,06/03/2056,,
226853,REY 3,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",14/03/2006,13/03/2056,,
226859,ARGONAUTA 2 FRACC. 1,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,ALEJANDRO RAMOS DAVALOS,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",14/03/2006,13/03/2056,,
226860,ARGONAUTA 2 FRACC. 2,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,ALEJANDRO RAMOS DAVALOS,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",14/03/2006,13/03/2056,,
226861,ARGONAUTA 2 FRACC. 3,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,ALEJANDRO RAMOS DAVALOS,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",14/03/2006,13/03/2056,,
226862,ARGONAUTA 3,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,ALEJANDRO RAMOS DAVALOS,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",14/03/2006,13/03/2056,,
227022,PALMA,,CANCELADO,,,11/04/2006,10/04/2056,,
227023,PALMA,,CANCELADO,,,11/04/2006,10/04/2056,,
227092,EL SOL,,VIGENTE,,,04/05/2006,03/05/2056,,
227093,EL SOL F. 1,CESIÃ“N DE DERECHOS TOTAL ONEROSA,VIGENTE,FRANCISCO NAVARRO GARCIA,"MINAS DEL RIO SONORA, S.A. DE C.V.",04/05/2006,03/05/2056,,
227094,EL SOL F. 2,CESIÃ“N DE DERECHOS TOTAL ONEROSA,VIGENTE,FRANCISCO NAVARRO GARCIA,"MINAS DEL RIO SONORA, S.A. DE C.V.",04/05/2006,03/05/2056,,
227172,EVA,,CANCELADO,,,17/05/2006,16/05/2056,,
227228,SILVANA,,CANCELADO,,,26/05/2006,25/05/2056,,
227236,GERTRUDIS,,CANCELADO,,,26/05/2006,25/05/2056,,
227239,SANTA ELENA 7,CONTRATO DE PRENDA SIN TRANSMISION DE POSESION,VIGENTE,"NUSANTARA DE MEXICO, S.A. DE C.V.",THE BANK OF NOVA SCOTIA ( NO MINERA ),26/05/2006,25/05/2056,,
227281,SAN FRANCISCO,,CANCELADO,,,02/06/2006,01/06/2056,,
227329,SAN VICTORIANO,,CANCELADO,,,09/06/2006,08/06/2056,,
227330,SAN FRANCISCO,,CANCELADO,,,09/06/2006,08/06/2056,,
227331,EL FALDEO 2,,VIGENTE,,,09/06/2006,08/06/2056,,
227336,LA MILPA,SE OTORGA PLAZO,VIGENTE,PABLO HUMBERTO QUIJADA MALDONADO,MIGUEL ANGEL VASQUEZ MONTAÃ‘O,09/06/2006,08/06/2056,,
227338,SAN IGNACIO,,CANCELADO,,,09/06/2006,08/06/2056,,
227340,REAL DE CANANEA,CANCELACION EMBARGO POR AUTORIDAD JUDICIAL (ANOT.MARG),VIGENTE,LUIS ENRIQUE FIERROS HERNANDEZ,BENJAMIN LUIS LAGARDA BURGOS,09/06/2006,08/06/2056,,
227382,LA SUECA,,CANCELADO,,,14/06/2006,13/06/2056,,
227560,COLORADITAS,TRANSMISION POR ESCISIÓN,VIGENTE,"EXPLORACIONES MINERAS PARREÑA, S.A. DE C.V.","EXPLORACIONES MINERAS PEÑOLES, S.A. DE C.V.",06/07/2006,05/07/2056,,
227629,LUISES,SE OTORGA PLAZO,VIGENTE,LUIS FERNANDO RAMOS MENDOZA,FRANCISCO JAVIER DURAZO RIOS,18/07/2006,17/07/2056,,
227641,DOS AMIGOS,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,JOSE JESUS DURAN GARCIA,"LINEAR METAL CORP MEXICO, S.A. DE C.V. AHORA MINERA ZAPOTECA, S.A. DE C.V.",18/07/2006,17/07/2056,,
227709,DOS AMIGOS,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,CANCELADO,JOSE JESUS DURAN GARCIA,"LINEAR METAL CORP MEXICO, S.A. DE C.V. AHORA MINERA ZAPOTECA, S.A. DE C.V.",28/07/2006,27/07/2056,,
227801,EL FENIX FRACC. 1,CANCELACION EMBARGO POR AUTORIDAD JUDICIAL (ANOT.MARG),VIGENTE,LUIS ENRIQUE FIERROS HERNANDEZ,BENJAMIN LUIS LAGARDA BURGOS,10/08/2006,09/08/2056,,
227802,EL FENIX FRACC. 2,CANCELACION EMBARGO POR AUTORIDAD JUDICIAL (ANOT.MARG),VIGENTE,LUIS ENRIQUE FIERROS HERNANDEZ,BENJAMIN LUIS LAGARDA BURGOS,10/08/2006,09/08/2056,,
227977,LUZ 3,NO PROCEDE,VIGENTE,ROBERTO PRECIADO SOTO,FERNANDO PRECIADO MARTINEZ,20/09/2006,19/09/2056,,
227998,TERCERO,TRANSMISION POR ESCISIÃ“N,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","DESARROLLOS MINEROS PARREÑA, S.A. DE C.V.",26/09/2006,25/09/2056,,
228001,LUIS MIKIKO,,VIGENTE,,,26/09/2006,25/09/2056,,
